client,facility,system,device,channo,channame,chanunits,description
Murphy,Front Runner,EPMS,GPS,21,Latitude DecMin,none,Latitude of the antenna; decimal minutes 1 to 4 decimal places raw data - not for general use
Murphy,Front Runner,EPMS,GPS,22,Longitude DegMin,none,Longitude of the antenna; degrees and integer minutes only raw data - not for general use
Murphy,Front Runner,EPMS,GPS,23,Longitude DecMin,none,Longitude of the antenna; decimal minutes 1 to 4 decimal places raw data - not for general use
Murphy,Front Runner,EPMS,GPS,24,GPS Quality,none,GPS Quality - 0 no fix ; 1 GPS only ; 2 Differential GPS
Murphy,Front Runner,EPMS,GPS,25,Number of Satellites,none,Number of satellites being used to compute the position by the GPS receiver
Murphy,Front Runner,EPMS,GPS,26,Heading,deg,Heading from True North. G12 GPS antenna mounted on Helideck in combination with BR2G Pro output allows calculation of platform Heading via  Real-Time Kinetic (RTK)  processing using  raw outputs of the two receivers
Murphy,Front Runner,EPMS,Waves,27,Sig Wave SW,ft,Wave Processor Calculation; 4*stdev of Airgap SW data
Murphy,Front Runner,EPMS,Waves,28,Sig Wave NE,ft,Wave Processor Calculation; 4*stdev of Airgap NE data
Murphy,Front Runner,EPMS,Waves,29,Larger Sig Wave,ft,Wave Processor Calculation; Processor selected best wave height of the two airgap sensors
Murphy,Front Runner,EPMS,Waves,30,Peak Period SW,sec,Wave Processor Calculation;  Tp (from Airgap SW)
Murphy,Front Runner,EPMS,Waves,31,Peak Period NE,sec,Wave Processor Calculation;  Tp (from Airgap NE)
Murphy,Front Runner,EPMS,Waves,32,Larger Peak Period,sec,Wave Processor Calculation; Processor selected largest peak period of the two airgap sensors
Murphy,Front Runner,EPMS,Waves,33,Wave Direction,deg,"Wave Processor Calculation; Wave direction is where the Wave is coming from, referring to True North. estimate of wave direction using X Accel, Y Accel, air gap and wind direction data. Processed every 30 minutes"
Murphy,Front Runner,EPMS,ADCP Surface,34,Surface Current Spd,knots,Surface Current Speed
Murphy,Front Runner,EPMS,ADCP Surface,35,Surface Current Dir,deg,Surface Current Direction
Murphy,Front Runner,EPMS,ADCP Deep,36,ADCP75Down MaxCurrSpd,knots,75KHz ADCP Current Speed (Downward Looking)
Murphy,Front Runner,EPMS,ADCP Deep,37,ADCP75Down MaxCurrDir,deg,75KHz ADCP Current Direction
Murphy,Front Runner,EPMS,ADCP Up,38,ADCP300Up MaxCurrSpd,knots,300KHz ADCP Current Speed (Upward Looking)
Murphy,Front Runner,EPMS,ADCP Up,39,ADCP300Up MaxCurrDir,deg,300KHz ADCP Current Direction
Murphy,Front Runner,EPMS,Ballast,40,Ballast Tank 1N Level,ft,Ballast Tank level
Murphy,Front Runner,EPMS,Ballast,41,Ballast Tank 1E Level,ft,Ballast Tank level
Murphy,Front Runner,EPMS,Ballast,42,Ballast Tank 1S Level,ft,Ballast Tank level
Murphy,Front Runner,EPMS,Ballast,43,Ballast Tank 1W Level,ft,Ballast Tank level
Murphy,Front Runner,EPMS,Ballast,44,Platform Draft,ft,Platform Draft
Murphy,Front Runner,EPMS,Mooring,45,Chain Tension A-1,kips,Chain Tension (3rd party)
Murphy,Front Runner,EPMS,Mooring,46,Chain Tension B-2,kips,Chain Tension (3rd party)
Murphy,Front Runner,EPMS,Mooring,47,Chain Tension C-3,kips,Chain Tension (3rd party)
Murphy,Front Runner,EPMS,Mooring,48,Chain Tension D-4,kips,Chain Tension (3rd party)
Murphy,Front Runner,EPMS,Mooring,49,Chain Tension E-5,kips,Chain Tension (3rd party)
Murphy,Front Runner,EPMS,Mooring,50,Chain Tension F-6,kips,Chain Tension (3rd party)
Murphy,Front Runner,EPMS,Mooring,51,Chain Tension G-7,kips,Chain Tension (3rd party)
Murphy,Front Runner,EPMS,Mooring,52,Chain Tension H-8,kips,Chain Tension (3rd party)
Murphy,Front Runner,EPMS,Mooring,53,Chain Tension I-9,kips,Chain Tension (3rd party)
Murphy,Front Runner,EPMS,Mooring,54,Chain Footage A-1,ft,Chain Footage (3rd Party)
Murphy,Front Runner,EPMS,Mooring,55,Chain Footage B-2,ft,Chain Footage (3rd Party)
Murphy,Front Runner,EPMS,Mooring,56,Chain Footage C-3,ft,Chain Footage (3rd Party)
Murphy,Front Runner,EPMS,Mooring,57,Chain Footage D-4,ft,Chain Footage (3rd Party)
Murphy,Front Runner,EPMS,Mooring,58,Chain Footage E-5,ft,Chain Footage (3rd Party)
Murphy,Front Runner,EPMS,Mooring,59,Chain Footage F-6,ft,Chain Footage (3rd Party)
Murphy,Front Runner,EPMS,Mooring,60,Chain Footage G-7,ft,Chain Footage (3rd Party)
Murphy,Front Runner,EPMS,Mooring,61,Chain Footage H-8,ft,Chain Footage (3rd Party)
Murphy,Front Runner,EPMS,Mooring,62,Chain Footage I-9,ft,Chain Footage (3rd Party)
Murphy,Front Runner,EPMS,Riser,63,Riser A-A7 Axial Load,kips,Sum of measured Load Cells for Riser A-A7 (LC 1 Load + LC 2 Load + LC 3 Load)
Murphy,Front Runner,EPMS,Riser,64,Riser B-A8 Axial Load,kips,Sum of measured Load Cells for Riser B-A8 (LC 1 Load + LC 2 Load + LC 3 Load)
Murphy,Front Runner,EPMS,Riser,65,Riser D-A5 Axial Load,kips,Sum of measured Load Cells for Riser D-A5 (LC 1 Load + LC 2 Load + LC 3 Load)
Murphy,Front Runner,EPMS,Riser,66,Riser E-A6 Axial Load,kips,Sum of measured Load Cells for Riser E-A6 (LC 1 Load + LC 2 Load + LC 3 Load)
Murphy,Front Runner,EPMS,Riser,67,Riser F-A4 Axial Load,kips,Sum of measured Load Cells for Riser F-A4 (LC 1 Load + LC 2 Load + LC 3 Load)
Murphy,Front Runner,EPMS,Riser,68,Riser G-A3 Axial Load,kips,Sum of measured Load Cells for Riser G-A3 (LC 1 Load + LC 2 Load + LC 3 Load)
Murphy,Front Runner,EPMS,Riser,69,Riser H-A2 Axial Load,kips,Sum of measured Load Cells for Riser H-A2 (LC 1 Load + LC 2 Load + LC 3 Load)
Murphy,Front Runner,EPMS,Riser,70,Riser I-A1 Axial Load,kips,Sum of measured Load Cells for Riser I-A1 (LC 1 Load + LC 2 Load + LC 3 Load)
Murphy,Front Runner,EPMS,Riser,71,Riser A-A7 X Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  X bending (N/S) "
Murphy,Front Runner,EPMS,Riser,72,Riser B-A8 X Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  X bending (N/S) "
Murphy,Front Runner,EPMS,Riser,73,Riser D-A5 X Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  X bending (N/S) "
Murphy,Front Runner,EPMS,Riser,74,Riser E-A6 X Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  X bending (N/S) "
Murphy,Front Runner,EPMS,Riser,75,Riser F-A4 X Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  X bending (N/S) "
Murphy,Front Runner,EPMS,Riser,76,Riser G-A3 X Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  X bending (N/S) "
Murphy,Front Runner,EPMS,Riser,77,Riser H-A2 X Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  X bending (N/S) "
Murphy,Front Runner,EPMS,Riser,78,Riser I-A1 X Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  X bending (N/S) "
Murphy,Front Runner,EPMS,Riser,79,Riser A-A7 Y Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  Y bending (E/W)"
Murphy,Front Runner,EPMS,Riser,80,Riser B-A8 Y Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  Y bending (E/W)"
Murphy,Front Runner,EPMS,Riser,81,Riser D-A5 Y Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  Y bending (E/W)"
Murphy,Front Runner,EPMS,Riser,82,Riser E-A6 Y Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  Y bending (E/W)"
Murphy,Front Runner,EPMS,Riser,83,Riser F-A4 Y Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  Y bending (E/W)"
Murphy,Front Runner,EPMS,Riser,84,Riser G-A3 Y Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  Y bending (E/W)"
Murphy,Front Runner,EPMS,Riser,85,Riser H-A2 Y Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  Y bending (E/W)"
Murphy,Front Runner,EPMS,Riser,86,Riser I-A1 Y Bending,kip-ft,"Values of Riser LC1, LC2, LC3 headings from Platform North plus the Riser Load cell radius from center of riser (as given in the Constants files) are used to calculate  Y bending (E/W)"
Murphy,Front Runner,EPMS,Watchdog,87,Watchdog Counter,#,
Murphy,Front Runner,EPMS,Ixsea-Octan 6DOF,88,Console Roll(deg),deg,"Integrated roll rate from rate sensors, +X towards Platform N"
Murphy,Front Runner,EPMS,Ixsea-Octan 6DOF,89,Console Pitch(deg),deg,"Integrated pitch rate from rate sensors, +Y towards Platform W"
Murphy,Front Runner,EPMS,Ixsea-Octan 6DOF,90,Console Heave(ft),ft,"Integrated z accel from accel sensors, +Z up"
Murphy,Front Runner,EPMS,Ixsea-Octan 6DOF,91,Console Heading(degT),degT,"Integrated yaw rate from rate sensors, relative to True North"
Murphy,Front Runner,EPMS,Ixsea-Octan 6DOF,92,Console X Accel(ft/s^2),ft/s^2,"Measured surge acceleration, +X towards Platform N"
Murphy,Front Runner,EPMS,Ixsea-Octan 6DOF,93,Console Y Accel(ft/s^2),ft/s^3,"Measured sway acceleration, +Y towards Platform W"
Murphy,Front Runner,EPMS,Ixsea-Octan 6DOF,94,Console Z Accel(ft/s^2),ft/s^4,"Measured heave acceleration, +Z up"
Murphy,Front Runner,EPMS,Ixsea-Octan 6DOF,95,Console Roll Rate(deg/s),deg/s ,"Measured pitch rate, + Pitch Bow Down"
Murphy,Front Runner,EPMS,Ixsea-Octan 6DOF,96,Console Pitch Rate(deg/s),deg/s ,"Measured roll rate, + Roll Starboard Down"
Murphy,Front Runner,EPMS,Ixsea-Octan 6DOF,97,Console Yaw Rate(deg/s),deg/s ,"Measured yaw rate, + Yaw Platform South to Platform East"
Murphy,Front Runner,EPMS,Ixsea-Octan 6DOF,98,Console 6DOF Status(bits),bits,
Murphy,Front Runner,EPMS,Derived,99,SMS Trim,deg,15 minute running average of pitch estimated from accelerations in SMS coordinates
Murphy,Front Runner,EPMS,Derived,100,SMS Heel,deg,15 minute running average of roll estimated from accelerations  in SMS coordinates
Murphy,Front Runner,EPMS,Derived,101,BR2G Latitude,deg, Latitude calculation using Latitude DegMin and Latitude DecMin as measured at BR2G
Murphy,Front Runner,EPMS,Derived,102,BR2G Longitude,deg, Longitude calculation using Longitude DegMin and Longitude DecMin as measured at BR2G
Murphy,Front Runner,EPMS,Derived,103,BR2G Eastings,ft,BR2G Eastings measured from local GPS position
Murphy,Front Runner,EPMS,Derived,104,BR2G Northings,ft,BR2G Northings measured from local GPS position
Murphy,Front Runner,EPMS,Derived,105,Platform Eastings,ft,Platform Eastings measured from platform reference position
Murphy,Front Runner,EPMS,Derived,106,Platform Northings,ft,Platform Northings measured from platform reference position
Murphy,Front Runner,EPMS,Derived,107,Platform Latitude,deg,Platform Latitude in degrees from platform reference position
Murphy,Front Runner,EPMS,Derived,108,Platform Longitude,deg,Platform Longitude in degrees from platform reference position
Murphy,Front Runner,EPMS,Derived,109,Platform List,deg,15 minute running average of roll in platform  coordinates estimated from accelerations
Murphy,Front Runner,EPMS,Derived,110,Platform Trim,deg,15 minute running average of pitch in platform  coordinates estimated from accelerations 
Murphy,Front Runner,EPMS,Derived,111,Wind Dir Crane-700,deg,Wind Direction corrected for crane heading and crane offset
Murphy,Front Runner,EPMS,Derived,112,SMS Roll,deg,Integrated roll rate from rate sensors in SMS coordinates
Murphy,Front Runner,EPMS,Derived,113,SMS Pitch,deg,Integrated pitch rate from rate sensors in SMS coordinates
Murphy,Front Runner,EPMS,Derived,114,Expected SMS Roll Max,deg,Expected maximum of  roll in SMS coordinates using  1 hour running average of roll rate
Murphy,Front Runner,EPMS,Derived,115,Expected SMS Pitch Max,deg,Expected maximum of  pitch in SMS coordinates using  1 hour running average of roll rate
Murphy,Front Runner,EPMS,Derived,116,EPMS System Health,bits,Check on System Health
Murphy,Front Runner,EPMS,Derived,117,Spar Roll,deg,15 minute running average of roll in platform  coordinates estimated from accelerations 
Murphy,Front Runner,EPMS,Derived,118,Spar Pitch,deg,15 minute running average of pitch platform  coordinates estimated from accelerations 
Murphy,Front Runner,EPMS,Derived,119,Expected Spar Roll Max,deg,Determined from a 1 hour running average of SMS Roll
Murphy,Front Runner,EPMS,Derived,120,Expected Spar Pitch Max,deg,Determined from a 1 hour running average of SMS Pitch
