client,facility,system,device,channo,channame,chanunits,description
Shell,Appomattox,MIS,Fugro GPS,43,Fugro Age of Diff Corr,sec,Time lag of the correction signal in seconds.
Shell,Appomattox,MIS,Airgap,44,North Raw Airgap,ft,Measured distance from North Airgap sensor head to water surface..
Shell,Appomattox,MIS,Airgap,45,East Raw Airgap,ft,Measured distance from East Airgap sensor head to water surface.
Shell,Appomattox,MIS,Airgap,46,South Raw Airgap,ft,Measured distance from South Airgap sensor head to water surface.
Shell,Appomattox,MIS,Airgap,47,West Raw Airgap,ft,Measured distance from West Airgap sensor head to water surface.
Shell,Appomattox,MIS,AWS,48,AWS Cloud Height 1,ft,Measured cloud height on the 1st cloud layer
Shell,Appomattox,MIS,AWS,49,AWS Sky Cond 1,code,"Measured sky condition on the 1st cloud layer (the coded results include Clear, Scattered, Obscured, etc.)"
Shell,Appomattox,MIS,AWS,50,AWS Cloud Height 2,ft,Measured cloud height on the 2nd cloud layer
Shell,Appomattox,MIS,AWS,51,AWS Sky Cond 2,code,"Measured sky condition on the 2nd cloud layer (the coded results include Clear, Scattered, Obscured, etc.)"
Shell,Appomattox,MIS,AWS,52,AWS Cloud Height 3,ft,Measured cloud height on the 3rd cloud layer
Shell,Appomattox,MIS,AWS,53,AWS Sky Cond 3,code,"Measured sky condition on the 3rd cloud layer (the coded results include Clear, Scattered, Obscured, etc.)"
Shell,Appomattox,MIS,AWS,54,AWS Visibility,ft,Measured visibility.
Shell,Appomattox,MIS,AWS,55,AWS Precipitation,in/hr,"Measured the amount of precipitation measured during the past hour, counting from the beginning of the hour."
Shell,Appomattox,MIS,AWS,56,AWS Air Temp,degF,Measured air temperature at sensor location.
Shell,Appomattox,MIS,AWS,57,AWS Dew Point,degF,Measured dew point at sensor location.
Shell,Appomattox,MIS,AWS,58,AWS 2min Wind Dir,degT,"Measured 2-minute average relative wind direction from, at sensor location."
Shell,Appomattox,MIS,AWS,59,AWS 2min Wind Spd,knots,Measured 2-minute average wind speed at the sensor location.
Shell,Appomattox,MIS,AWS,60,AWS QNH,mbar,"Derived from barometric pressure, is an aeronautical code Q code,
indicating the atmospheric pressure adjusted to mean sea level."
Shell,Appomattox,MIS,AWS,61,AWS Density Alt,ft,Measured altitude in the standard atmosphere where air density is equivalent to that of the airport.
Shell,Appomattox,MIS,AWS,62,AWS Baro Pressure,mbar,Measured barometric pressure.
Shell,Appomattox,MIS,AWS,63,AWS Present Weather 1,code,"Derived from data for several parameters, including air temperature, dew point, temperature, visibility, lightning (when available), and precipitation type and rate data from the present weather sensor, the result is in code including 3 parts: intensity, descriptor, phenomena."
Shell,Appomattox,MIS,AWS,64,AWS Present Weather 2,code,"Derived from data for several parameters, including air temperature, dew point, temperature, visibility, lightning (when available), and precipitation type and rate data from the present weather sensor, the result is in code including 3 parts: intensity, descriptor, phenomena."
Shell,Appomattox,MIS,AWS,65,AWS Present Weather 3,code,"Derived from data for several parameters, including air temperature, dew point, temperature, visibility, lightning (when available), and precipitation type and rate data from the present weather sensor, the result is in code including 3 parts: intensity, descriptor, phenomena."
Shell,Appomattox,MIS,AWS,66,AWS Rel Humidity,%,Measured relative humidity at sensor location.
Shell,Appomattox,MIS,AWS,67,AWS 2min Wind Spd Gust,knots,Derived wind gust speed computed during the previous 2 minutes.
Shell,Appomattox,MIS,DCS,68,LT0350A1,ft,"Output LT0350A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,69,ILT0455A1,ft,"Output ILT0455A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,70,LT0455B1,ft,"Output LT0455B1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,71,LT0390A1,ft,"Output LT0390A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,72,LT0610A1,ft,"Output LT0610A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,73,LT0651A1,ft,"Output LT0651A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,74,LT2700A1,ft,"Output LT2700A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,75,LT0420A1,ft,"Output LT0420A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,76,LT0420B1,ft,"Output LT0420B1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,77,LT0310A1,ft,"Output LT0310A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,78,LT0160A1,ft,"Output LT0160A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,79,LT0320A1,ft,"Output LT0320A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,80,LT0300A1,ft,"Output LT0300A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,81,LT2120A1,ft,"Output LT2120A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,82,LT0150A1,ft,"Output LT0150A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,83,ILT0150B1,ft,"Output ILT0150B1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,84,LT4015A1,ft,"Output LT4015A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,85,LT4035A1,ft,"Output LT4035A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,86,LT4055A1,ft,"Output LT4055A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,87,ILT0100B1,in,"Output ILT0100B1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,88,LT0100B1,ft,"Output LT0100B1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,89,ILT0490A1,ft,"Output ILT0490A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,90,LT1800A1,ft,"Output LT1800A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,91,LT1805A1,ft,"Output LT1805A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,92,LT1810A1,ft,"Output LT1810A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,93,LT1820A1,ft,"Output LT1820A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,94,LT1825A1,ft,"Output LT1825A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,95,LT1900A1,ft,"Output LT1900A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,96,LT1905A1,ft,"Output LT1905A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,97,LT2211A1,inH2O,"Output LT2211A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,98,LT2212A1,inH2O,"Output LT2212A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,99,LT2213A1,inH2O,"Output LT2213A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,100,LT2214A1,inH2O,"Output LT2214A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,101,LT2650A1,ft,"Output LT2650A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,102,LT2670A1,ft,"Output LT2670A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,103,LT2701A1,ft,"Output LT2701A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,104,LT2706A1,ft,"Output LT2706A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,105,LT2746A1,ft,"Output LT2746A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,106,LT2796A1,ft,"Output LT2796A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,107,LT2801A1,ft,"Output LT2801A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,108,LT2804A1,ft,"Output LT2804A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,109,LT2807A1,ft,"Output LT2807A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,110,LT2810A1,ft,"Output LT2810A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,111,LT2820A1,ft,"Output LT2820A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,112,LT2881A1,ft,"Output LT2881A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,113,LT2885A1,ft,"Output LT2885A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,114,LT5120A1,ft,"Output LT5120A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,115,LT5220A1,ft,"Output LT5220A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,116,LT5320A1,ft,"Output LT5320A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,117,LT5420A1,ft,"Output LT5420A1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,118,EPN-BE Level,ft,"Output EPN-BE Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,119,EPN-BW Level,ft,"Output EPN-BW Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,120,EPS-BE Level,ft,"Output EPS-BE Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,121,EPS-BW Level,ft,"Output EPS-BW Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,122,LTNE0,ft,"Output LTNE0, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,123,NE0-B Level,ft,"Output NE0-B Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,124,NE1-VNE Void,ft,"Output NE1-VNE Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,125,NE1-VS Void,ft,"Output NE1-VS Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,126,NE1-VW Void,ft,"Output NE1-VW Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,127,NE2-VNE Void,ft,"Output NE2-VNE Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,128,NE2-VS Void,ft,"Output NE2-VS Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,129,NE2-VW Void,ft,"Output NE2-VW Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,130,LTNE3CNE,ft,"Output LTNE3CNE, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,131,NE3-V Void,ft,"Output NE3-V Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,132,LTNE3VA1,ft,"Output LTNE3VA1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,133,LTNE3VB1,ft,"Output LTNE3VB1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,134,LTNE3VC1,ft,"Output LTNE3VC1, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,135,NPE-BN Level,ft,"Output NPE-BN Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,136,NPE-BS Level,ft,"Output NPE-BS Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,137,NPW-BN Level,ft,"Output NPW-BN Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,138,NPW-BS Level,ft,"Output NPW-BS Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,139,LTNW0,ft,"Output LTNW0, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,140,NW0-B Level,ft,"Output NW0-B Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,141,NW1-VE Void,ft,"Output NW1-VE Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,142,NW1-VNW Void,ft,"Output NW1-VNW Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,143,NW1-VS Void,ft,"Output NW1-VS Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,144,NW2-VE Void,ft,"Output NW2-VE Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,145,NW2-VNW Void,ft,"Output NW2-VNW Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,146,NW2-VS Void,ft,"Output NW2-VS Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,147,LTNW3CNW,ft,"Output LTNW3CNW, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,148,NW3-V Void,ft,"Output NW3-V Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,149,LTSE0,ft,"Output LTSE0, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,150,SE0-B Level,ft,"Output SE0-B Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,151,SE1-VE Void,ft,"Output SE1-VE Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,152,SE1-VN Void,ft,"Output SE1-VN Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,153,SE1-VS Void,ft,"Output SE1-VS Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,154,SE1-VW Void,ft,"Output SE1-VW Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,155,SE2-VE Void,ft,"Output SE2-VE Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,156,SE2-VN Void,ft,"Output SE2-VN Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,157,SE2-VS Void,ft,"Output SE2-VS Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,158,SE2-VW Void,ft,"Output SE2-VW Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,159,LTSE3CSE,ft,"Output LTSE3CSE, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,160,SE3-V Void,ft,"Output SE3-V Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,161,SPE-BN Level,ft,"Output SPE-BN Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,162,SPE-BS Level,ft,"Output SPE-BS Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,163,SPW-BN Level,ft,"Output SPW-BN Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,164,SPW-BS Level,ft,"Output SPW-BS Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,165,LTSW0,ft,"Output LTSW0, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,166,SW0-B Level,ft,"Output SW0-B Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,167,SW1-VE Void,ft,"Output SW1-VE Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,168,SW1-VN Void,ft,"Output SW1-VN Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,169,SW1-VS Void,ft,"Output SW1-VS Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,170,SW1-VW Void,ft,"Output SW1-VW Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,171,SW2-VE Void,ft,"Output SW2-VE Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,172,SW2-VN Void,ft,"Output SW2-VN Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,173,SW2-VS Void,ft,"Output SW2-VS Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,174,SW2-VW Void,ft,"Output SW2-VW Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,175,LTSW3CSW,ft,"Output LTSW3CSW, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,176,SW3-V Void,ft,"Output SW3-V Void, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,177,WPN-BE Level,ft,"Output WPN-BE Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,178,WPN-BW Level,ft,"Output WPN-BW Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,179,WPS-BE Level,ft,"Output WPS-BE Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,180,WPS-BW Level,ft,"Output WPS-BW Level, from Ballast and Voids."
Shell,Appomattox,MIS,DCS,181,DCS Watchdog,counter,Indicates whether the DCS software is communicating to BMT WinMon or not.
Shell,Appomattox,MIS,VADCP,182,VADCP Max Current Spd,knots,Max VADCP Current Speed from configured bin ranges.
Shell,Appomattox,MIS,VADCP,183,VADCP Max Current Dir,degT,Corresponding Direction to the Max VADCP Current Speed.
Shell,Appomattox,MIS,VADCP,184,VADCP Temperature,degF,Measured sea water temperature at sensor location.
Shell,Appomattox,MIS,HADCP,185,HADCP Temperature,degF,Measured sea water temperature at sensor location.
Shell,Appomattox,MIS,HADCP,186,HADCP Surface Curr Spd,knots,Max HADCP Current Speed from configured bin ranges or the best bin.
Shell,Appomattox,MIS,HADCP,187,HADCP Surface Curr Dir,degT,Corresponding Direction to the Max HADCP Current Speed.
Shell,Appomattox,MIS,MAS,188,MAS WatchDog,counter,Indicates whether the MAS software is communicating to BMT WinMon or not.
Shell,Appomattox,MIS,MAS,189,MAS Calculation Flag,bool,Indicates whether the MAS calculation is completed or not.
Shell,Appomattox,MIS,MAS,190,Phantom Weight,kips,"Difference between the Apparent Weight, and the sum of the weights, computed by LMP MAS software."
Shell,Appomattox,MIS,MAS,191,Phantom Weight CG EW,ft,"Phantom weight CG in EW direction, computed by LMP MAS software."
Shell,Appomattox,MIS,MAS,192,Phantom Weight CG NS,ft,"Phantom weight CG in NS direction, computed by LMP MAS software."
Shell,Appomattox,MIS,MAS,193,KG Margin,ft,"Difference between the Max KG and the computed VCG adjusted for free surface, computed by LMP MAS software."
Shell,Appomattox,MIS,MAS,194,NPW-BN Advisor Level,ft,"Output NPW-BN Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,195,NPW-BS Advisor Level,ft,"Output NPW-BS Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,196,NPE-BN Advisor Level,ft,"Output NPE-BN Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,197,NPE-BS Advisor Level,ft,"Output NPE-BS Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,198,EPN-BW Advisor Level,ft,"Output EPN-BW Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,199,EPN-BE Advisor Level,ft,"Output EPN-BE Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,200,EPS-BW Advisor Level,ft,"Output EPS-BW Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,201,EPS-BE Advisor Level,ft,"Output EPS-BE Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,202,NW0-B Advisor Level,ft,"Output NW0-B Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,203,NE0-B Advisor Level,ft,"Output NE0-B Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,204,SPE-BN Advisor Level,ft,"Output SPE-BN Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,205,SPE-BS Advisor Level,ft,"Output SPE-BS Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,206,SPW-BN Advisor Level,ft,"Output SPW-BN Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,207,SPW-BS Advisor Level,ft,"Output SPW-BS Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,208,WPS-BW Advisor Level,ft,"Output WPS-BW Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,209,WPS-BE Advisor Level,ft,"Output WPS-BE Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,210,WPN-BW Advisor Level,ft,"Output WPN-BW Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,211,WPN-BE Advisor Level,ft,"Output WPN-BE Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,212,SW0-B Advisor Level,ft,"Output SW0-B Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,213,SE0-B Advisor Level,ft,"Output SE0-B Advisor Level, from Ballast Tanks Advisor Level."
Shell,Appomattox,MIS,MAS,214,Phantom Weight 20min,kips,Output 20 minute average phantom weight from the “Equilibrium Calculation Subroutine” from LMP. 
Shell,Appomattox,MIS,MAS,215,Phantom Weight CG EW 20min,ft,Output 20 minute average phantom weight CG in EW direction from the “Equilibrium Calculation Subroutine” from LMP. 
Shell,Appomattox,MIS,MAS,216,Phantom Weight CG NS 20min,ft,Output 20 minute average phantom weight CG in NS direction from the “Equilibrium Calculation Subroutine” from LMP. 
Shell,Appomattox,MIS,MAS,217,LPF Moment EW 20min,ft-kips,Output 20 minute average lateral phantorm force moment in EW direction from the “Equilibrium Calculation Subroutine” from LMP. 
Shell,Appomattox,MIS,MAS,218,LPF Moment NS 20min,ft-kips,Output 20 minute average lateral phantorm force moment in NS direction from the “Equilibrium Calculation Subroutine” from LMP. 
Shell,Appomattox,MIS,MAS,219,Predicted LPF,kips,Output lateral phantorm force from the “Equilibrium Calculation Subroutine” from LMP. 
Shell,Appomattox,MIS,MAS,220,Predicted LPF Dir,deg,Output lateral phantorm force direction from the “Equilibrium Calculation Subroutine” from LMP. 
Shell,Appomattox,MIS,MAS,221,Predicted Draft,ft,Output draft from the “Equilibrium Calculation Subroutine” from LMP.
Shell,Appomattox,MIS,MAS,222,Predicted Heel,deg,Output heel from the “Equilibrium Calculation Subroutine” from LMP.
Shell,Appomattox,MIS,MAS,223,Predicted Trim,deg,Output trim from the “Equilibrium Calculation Subroutine” from LMP.
Shell,Appomattox,MIS,MAS,224,Predicted PQ Northings,ft,Output pq northing from the “Equilibrium Calculation Subroutine” from LMP.
Shell,Appomattox,MIS,MAS,225,Predicted PQ Eastings,ft,Output pq northing from the “Equilibrium Calculation Subroutine” from LMP.
Shell,Appomattox,MIS,MAS,226,ML1 Predicted Tension,kips,"Output ML1 Predicted Tension, from the “Equilibrium Calculation Subroutine” from LMP."
Shell,Appomattox,MIS,MAS,227,ML2 Predicted Tension,kips,"Output ML2 Predicted Tension, from the “Equilibrium Calculation Subroutine” from LMP."
Shell,Appomattox,MIS,MAS,228,ML3 Predicted Tension,kips,"Output ML3 Predicted Tension, from the “Equilibrium Calculation Subroutine” from LMP."
