client,facility,system,device,channo,channame,chanunits,description
Shell,Ursa,MIS,AWOS,32,AWOS Visibility,mile,Measured visibility.
Shell,Ursa,MIS,AWOS,33,AWOS Rain Accumulation,in/hr,"Measured the amount of precipitation measured during the past hour, counting from the beginning of the hour."
Shell,Ursa,MIS,AWOS,34,AWOS Present Weather1,none,"Derived from data for several parameters, including air temperature, dew point, temperature, visibility, lightning (when available), and precipitation type and rate data from the present weather sensor, the result is in code including 3 parts: intensity, descriptor, phenomena."
Shell,Ursa,MIS,AWOS,35,AWOS Present Weather2,none,"Derived from data for several parameters, including air temperature, dew point, temperature, visibility, lightning (when available), and precipitation type and rate data from the present weather sensor, the result is in code including 3 parts: intensity, descriptor, phenomena."
Shell,Ursa,MIS,AWOS,36,AWOS Air Temperature,degF,Measured air temperature at sensor location.
Shell,Ursa,MIS,AWOS,37,AWOS Dew Point,degF,Measured dew point at sensor location.
Shell,Ursa,MIS,AWOS,38,AWOS Raw Wind Dir,deg,"Measured raw wind direction from, at sensor location."
Shell,Ursa,MIS,AWOS,39,AWOS Raw Wind Spd,knot,Measured raw wind speed at the sensor location.
Shell,Ursa,MIS,AWOS,40,AWOS Raw Wind Spd Gust,knot,Derived wind gust speed computed during the previous AWOS Raw Wind Spd.
Shell,Ursa,MIS,AWOS,41,AWOS Baro Pressure,inHg,Measured barometric pressure.
Shell,Ursa,MIS,AWOS,42,AWOS Sensor Status,none,Measured AWOS sensor status.
Shell,Ursa,MIS,ADCP,43,ADCP Max Current Spd,knots,Max ADCP Current Speed
Shell,Ursa,MIS,ADCP,44,ADCP Max Current Dir,degT,Max ADCP Current Direction towards
Shell,Ursa,MIS,ADCP,45,ADCP Temperature,degF,ADCP Temperature
Shell,Ursa,MIS,SE Hull (Tanks & Draft),46,ABJ-SE4-51 Level,ft,Output ABJ-SE4-51 Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),47,ABJ-SE4-61 Level,ft,Output ABJ-SE4-61 Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),48,BAL-EPN Level,ft,Output BAL-EPN Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),49,BAL-EPS Level,ft,Output BAL-EPS Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),50,BAL-NE0-BN Level,ft,Output BAL-NE0-BN Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),51,BAL-NE0-BS Level,ft,Output BAL-NE0-BS Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),52,BAL-NE1-TE Level,ft,Output BAL-NE1-TE Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),53,BAL-NE1-TN Level,ft,Output BAL-NE1-TN Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),54,BAL-NE1-TS Level,ft,Output BAL-NE1-TS Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),55,BAL-NE1-TW Level,ft,Output BAL-NE1-TW Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),56,BAL-NPE Level,ft,Output BAL-NPE Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),57,BAL-SE0-BN Level,ft,Output BAL-SE0-BN Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),58,BAL-SE0-BS Level,ft,Output BAL-SE0-BS Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),59,BAL-SE1-TE Level,ft,Output BAL-SE1-TE Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),60,BAL-SE1-TN Level,ft,Output BAL-SE1-TN Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),61,BAL-SE1-TS Level,ft,Output BAL-SE1-TS Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),62,BAL-SE1-TW Level,ft,Output BAL-SE1-TW Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),63,BAL-SPE Level,ft,Output BAL-SPE Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SE Hull (Tanks & Draft),64,SE Draft,ft,Output SE Draft from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),65,ABJ-SE4-51 Vol,bbls,Output ABJ-SE4-51 Vol from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),66,ABJ-SE4-61 Vol,gallons,Output ABJ-SE4-61 Vol from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),67,ABJ-SW4-01 Level,ft,Output ABJ-SW4-01 Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),68,ABJ-SW4-02 Level,ft,Output ABJ-SW4-02 Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),69,ABJ-SW4-03 Level,ft,Output ABJ-SW4-03 Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),70,BAL-NPW Level,ft,Output BAL-NPW Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),71,BAL-NW0-BN Level,ft,Output BAL-NW0-BN Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),72,BAL-NW0-BS Level,ft,Output BAL-NW0-BS Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),73,BAL-NW1-TE Level,ft,Output BAL-NW1-TE Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),74,BAL-NW1-TN Level,ft,Output BAL-NW1-TN Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),75,BAL-NW1-TS Level,ft,Output BAL-NW1-TS Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),76,BAL-NW1-TW Level,ft,Output BAL-NW1-TW Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),77,BAL-SPW Level,ft,Output BAL-SPW Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),78,BAL-SW0-BN Level,ft,Output BAL-SW0-BN Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),79,BAL-SW0-BS Level,ft,Output BAL-SW0-BS Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),80,BAL-SW1-TE Level,ft,Output BAL-SW1-TE Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),81,BAL-SW1-TN Level,ft,Output BAL-SW1-TN Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),82,BAL-SW1-TS Level,ft,Output BAL-SW1-TS Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),83,BAL-SW1-TW Level,ft,Output BAL-SW1-TW Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),84,BAL-WPN Level,ft,Output BAL-WPN Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),85,BAL-WPS Level,ft,Output BAL-WPS Level from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),86,SW Draft,ft,Output SW Draft from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),87,ABJ-SW4-01 Vol,gallons,Output ABJ-SW4-01 Vol from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),88,ABJ-SW4-02 Vol,gallons,Output ABJ-SW4-02 Vol from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,SW Hull (Tanks & Draft),89,ABJ-SW4-03 Vol,gallons,Output ABJ-SW4-03 Vol from 3rd party Tanks & Drafts.
Shell,Ursa,MIS,MAS,90,Apparent Draft,ft,"Calculated Draft, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,91,Apparent Tendon Tension 1,kips,"Calculated Tendon Tension 1, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,92,Apparent Tendon Tension 10,kips,"Calculated Tendon Tension 10, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,93,Apparent Tendon Tension 11,kips,"Calculated Tendon Tension 11, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,94,Apparent Tendon Tension 12,kips,"Calculated Tendon Tension 12, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,95,Apparent Tendon Tension 13,kips,"Calculated Tendon Tension 13, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,96,Apparent Tendon Tension 14,kips,"Calculated Tendon Tension 14, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,97,Apparent Tendon Tension 15,kips,"Calculated Tendon Tension 15, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,98,Apparent Tendon Tension 16,kips,"Calculated Tendon Tension 16, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,99,Apparent Tendon Tension 2,kips,"Calculated Tendon Tension 2, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,100,Apparent Tendon Tension 3,kips,"Calculated Tendon Tension 3, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,101,Apparent Tendon Tension 4,kips,"Calculated Tendon Tension 4, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,102,Apparent Tendon Tension 5,kips,"Calculated Tendon Tension 5, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,103,Apparent Tendon Tension 6,kips,"Calculated Tendon Tension 6, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,104,Apparent Tendon Tension 7,kips,"Calculated Tendon Tension 7, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,105,Apparent Tendon Tension 8,kips,"Calculated Tendon Tension 8, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,106,Apparent Tendon Tension 9,kips,"Calculated Tendon Tension 9, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,107,Apparent TLP Inclination E,ft,"Calculated TLP Inclination E, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,MAS,108,Apparent TLP Inclination N,ft,"Calculated TLP Inclination N, from 3rd party Herbert-ABS LMP system."
Shell,Ursa,MIS,Derived,109,Ballast Tanks Ttl FSl,ft-kips,Output Ballast Tanks Ttl FSl from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,110,Ballast Tanks Ttl LCG,ft,Output Ballast Tanks Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,111,Ballast Tanks Ttl TCG,ft,Output Ballast Tanks Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,112,Ballast Tanks Ttl VCG,ft,Output Ballast Tanks Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,113,Ballast Tanks Ttl Wt Hi,kips,Output Ballast Tanks Ttl Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,114,Ballast Tanks Ttl Wt Lo,kips,Output Ballast Tanks Ttl Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,115,Ballast Tanks Ttl FSt,ft-kips,Output Ballast Tanks Ttl FSt from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,116,Bias Line Ttl LCG,ft,Output Bias Line Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,117,Bias Line Ttl TCG,ft,Output Bias Line Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,118,Bias Line Ttl VCG,ft,Output Bias Line Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,119,Bias Line Ttl Wt Hi,kips,Output Bias Line Ttl Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,120,Bias Line Ttl Wt Lo,kips,Output Bias Line Ttl Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,121,Calculation Flag,#,Output Calculation Flag from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,122,Column Voids Ttl FSl,ft-kips,Output Column Voids Ttl FSl from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,123,Column Voids Ttl LCG,ft,Output Column Voids Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,124,Column Voids Ttl TCG,ft,Output Column Voids Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,125,Column Voids Ttl VCG,ft,Output Column Voids Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,126,Column Voids Ttl Wt Hi,kips,Output Column Voids Ttl Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,127,Column Voids Ttl Wt Lo,kips,Output Column Voids Ttl Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,128,Column Voids Ttl FSt,ft-kips,Output Column Voids Ttl FSt from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,129,Columns Loads Ttl LCG,ft,Output Columns Loads Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,130,Columns Loads Ttl TCG,ft,Output Columns Loads Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,131,Columns Loads Ttl VCG,ft,Output Columns Loads Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,132,Columns Loads Ttl Wt Hi,kips,Output Columns Loads Ttl Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,133,Columns Loads Ttl Wt Lo,kips,Output Columns Loads Ttl Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,134,Drilling Loads Ttl LCG,ft,Output Drilling Loads Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,135,Drilling Loads Ttl TCG,ft,Output Drilling Loads Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,136,Drilling Loads Ttl VCG,ft,Output Drilling Loads Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,137,Drilling Loads Ttl Wt Hi,kips,Output Drilling Loads Ttl Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,138,Drilling Loads Ttl Wt Lo,kips,Output Drilling Loads Ttl Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,139,Hull Consumables Ttl FSl,ft-kips,Output Hull Consumables Ttl FSl from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,140,Hull Consumables Ttl LCG,ft,Output Hull Consumables Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,141,Hull Consumables Ttl TCG,ft,Output Hull Consumables Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,142,Hull Consumables Ttl VCG,ft,Output Hull Consumables Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,143,Hull Consumables Ttl Wt Hi,kips,Output Hull Consumables Ttl Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,144,Hull Consumables Ttl Wt Lo,kips,Output Hull Consumables Ttl Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,145,Hull Consumables t Ttl FSt,ft-kips,Output Hull Consumables t Ttl FSt from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,146,Interm. Deck Loads Ttl LCG,ft,Output Interm. Deck Loads Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,147,Interm. Deck Loads Ttl TCG,ft,Output Interm. Deck Loads Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,148,Interm. Deck Loads Ttl VCG,ft,Output Interm. Deck Loads Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,149,Interm Deck Loads Ttl Wt H,kips,Output Interm Deck Loads Ttl Wt H from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,150,Interm.Deck Loads Ttl Wt L,kips,Output Interm.Deck Loads Ttl Wt L from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,151,KG Allow Hurricane,ft,Output KG Allow Hurricane from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,152,KG Allow Winter Storm,ft,Output KG Allow Winter Storm from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,153,Lateral Phantom Force EW,kips,Output Lateral Phantom Force EW from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,154,Lateral Phantom Force NS,kips,Output Lateral Phantom Force NS from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,155,Lightship Changes LCG,ft,Output Lightship Changes LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,156,Lightship Changes TCG,ft,Output Lightship Changes TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,157,Lightship Changes VCG,ft,Output Lightship Changes VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,158,Lightship Changes Wt Hi,kips,Output Lightship Changes Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,159,Lightship Changes Wt Lo,kips,Output Lightship Changes Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,160,Lower Deck Loads Ttl LCG,ft,Output Lower Deck Loads Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,161,Lower Deck Loads Ttl TCG,ft,Output Lower Deck Loads Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,162,Lower Deck Loads Ttl VCG,ft,Output Lower Deck Loads Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,163,Lower Deck Loads Ttl Wt Hi,kips,Output Lower Deck Loads Ttl Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,164,Lower Deck Loads Ttl Wt Lo,kips,Output Lower Deck Loads Ttl Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,165,LPF Moment EW,kips,Output LPF Moment EW from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,166,LPF Moment NS,kips,Output LPF Moment NS from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,167,Mezz Deck Loads Ttl LCG,ft,Output Mezz Deck Loads Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,168,Mezz Deck Loads Ttl TCG,ft,Output Mezz Deck Loads Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,169,Mezz Deck Loads Ttl VCG,ft,Output Mezz Deck Loads Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,170,Mezz Deck Loads Ttl Wt Hi,kips,Output Mezz Deck Loads Ttl Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,171,Mezz Deck Loads Ttl Wt Lo,kips,Output Mezz Deck Loads Ttl Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,172,Discrepancy Wt,kips,Output Discrepancy Wt from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,173,Discrepancy Wt CG EW,ft,Output Discrepancy Wt CG EW from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,174,Discrepancy Wt CG NS,ft,Output Discrepancy Wt CG NS from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,175,Process Tanks Ttl FSl,ft,Output Process Tanks Ttl FSl from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,176,Process Tanks Ttl LCG,ft,Output Process Tanks Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,177,Process Tanks Ttl TCG,ft,Output Process Tanks Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,178,Process Tanks Ttl VCG,ft,Output Process Tanks Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,179,Process Tanks Ttl Wt Hi,kips,Output Process Tanks Ttl Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,180,Process Tanks Ttl Wt Lo,kips,Output Process Tanks Ttl Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,181,Process Tanks Ttl FSt,ft-kips,Output Process Tanks Ttl FSt from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,182,Quarters Loads Ttl LCG,ft,Output Quarters Loads Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,183,Quarters Loads Ttl TCG,ft,Output Quarters Loads Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,184,Quarters Loads Ttl VCG,ft,Output Quarters Loads Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,185,Quarters Loads Ttl Wt Hi,kips,Output Quarters Loads Ttl Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,186,Quarters Loads Ttl Wt Lo,kips,Output Quarters Loads Ttl Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,187,Rig Location EW,ft,Output Rig Location EW from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,188,Rig Location Index,#,Output Rig Location Index from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,189,Rig Location NS,ft,Output Rig Location NS from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,190,SCRS Ttl LCG,ft,Output SCRS Ttl LCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,191,SCRS Ttl TCG,ft,Output SCRS Ttl TCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,192,SCRS Ttl VCG,ft,Output SCRS Ttl VCG from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,193,SCRS Ttl Wt Hi,kips,Output SCRS Ttl Wt Hi from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,194,SCRS Ttl Wt Lo,kips,Output SCRS Ttl Wt Lo from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,195,Target Tendon Tension 1,kips,Output Target Tendon Tension 1 from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,196,Target Tendon Tension 10,kips,Output Target Tendon Tension 10 from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,197,Target Tendon Tension 11,kips,Output Target Tendon Tension 11 from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,198,Target Tendon Tension 12,kips,Output Target Tendon Tension 12 from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,199,Target Tendon Tension 13,kips,Output Target Tendon Tension 13 from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,200,Target Tendon Tension 14,kips,Output Target Tendon Tension 14 from 3rd party Herbert-ABS system.
Shell,Ursa,MIS,Derived,201,Target Tendon Tension 15,kips,Output Target Tendon Tension 15 from 3rd party Herbert-ABS system.
